0,1017,2,05/09/2023,19:37:39,15
0,2605,7,05/09/2023,19:37:47,26
0,72,1,05/10/2023,00:09:14,46
0,73,7,05/10/2023,00:09:20,36
0,333,7,05/10/2023,00:14:08,9
0,3737,3,05/10/2023,02:39:22,17
0,4991,4,05/10/2023,02:39:31,34
0,2387,4,05/10/2023,03:35:06,27
0,2942,1,05/10/2023,06:57:47,52
0,9983,2,05/10/2023,11:07:01,47
0,6108,1,05/10/2023,11:07:10,37
0,6386,1,05/10/2023,11:07:18,94
0,2391,5,05/10/2023,18:39:53,31
0,9956,4,05/10/2023,18:40:04,67
0,9523,3,05/10/2023,18:40:11,23
0,9148,2,05/10/2023,18:40:19,45
0,3657,3,05/10/2023,18:40:26,64
0,9977,1,05/10/2023,18:40:50,44
0,9960,6,05/10/2023,18:41:01,40
0,2860,4,05/10/2023,18:41:09,27
0,9987,1,05/10/2023,18:41:43,44
0,9988,5,05/10/2023,18:41:51,34
0,9989,5,05/10/2023,18:41:58,43
0,9990,2,05/10/2023,18:42:05,46
0,9991,6,05/10/2023,18:42:12,46
0,9992,1,05/10/2023,18:42:19,35
0,9993,2,05/10/2023,18:42:25,23
0,9994,1,05/10/2023,18:42:37,35
0,2343,5,05/10/2023,21:04:04,40
0,1017,4,05/10/2023,21:04:10,19
0,2605,8,05/10/2023,21:04:17,34
0,5503,9,05/11/2023,03:05:32,50
0,5640,4,05/11/2023,03:05:40,70
0,6108,3,05/11/2023,04:32:27,40
0,9983,1,05/11/2023,05:20:47,48
0,3737,6,05/11/2023,05:20:51,23
0,4991,1,05/11/2023,05:21:03,35
0,6386,6,05/11/2023,05:38:38,100
